Temps (s) - Tc : consigne T (mm)	R (mm) - Tc : consigne T (mm)	Temps (s) - T : position T (mm)	R (mm) - T : position T (mm)	Temps (s) - e1T : écart 1 T (mm)	R (mm) - e1T : écart 1 T (mm)	Temps (s) - e2T : écart 2 T (mm)	R (mm) - e2T : écart 2 T (mm)	Temps (s) - e3T : écart 3 T (V)	R (mm) - e3T : écart 3 T (V)	Temps (s) - uT : tension moteur T (V)	R (mm) - uT : tension moteur T (V)	Temps (s) - iT : intensité moteur T (A)	R (mm) - iT : intensité moteur T (A)	Temps (s) - Rc : consigne R (°)	R (mm) - Rc : consigne R (°)	Temps (s) - R : position R (°)	R (mm) - R : position R (°)	Temps (s) - e1R : écart 1 R (°)	R (mm) - e1R : écart 1 R (°)	Temps (s) - e2R : écart 2 R (°)	R (mm) - e2R : écart 2 R (°)	Temps (s) - e3R : écart 3 R (V)	R (mm) - e3R : écart 3 R (V)	Temps (s) - uR : tension moteur R (V)	R (mm) - uR : tension moteur R (V)	Temps (s) - iR : intensité moteur R (A)	R (mm) - iR : intensité moteur R (A)	Temps (s) - ar : accel radiale (g)       	R (mm) - ar : accel radiale (g)       	Temps (s) - at : accel tangentielle (g)  	R (mm) - at : accel tangentielle (g)  	Temps (s) - gz : gyro Z (°/s)	R (mm) - gz : gyro Z (°/s)	Temps (s) - formule 1	R (mm) - formule 1	Temps (s) - formule 2	R (mm) - formule 2	Temps (s) - Curseur	R (mm) - Curseur
1.794	279.515	1.794	279.16	1.794	0.355476	1.794	0.355476	1.794	0.446809	1.794	-0.152186	1.794	-0.0128174	1.794	10.3053	1.794	9.894	1.794	0.411282	1.794	0.411282	1.794	0.48208	1.794	-0.10942	1.794	0.0274658	1.794	-0.00463867	1.794	-0.0172119	1.794	-1.35803	1.794	0	1.794	0		
1.797	279.515	1.797	279.16	1.797	0.355476	1.797	0.355476	1.797	0.441771	1.797	-0.152186	1.797	-0.0128174	1.797	10.3053	1.797	9.894	1.797	0.411282	1.797	0.411282	1.797	0.487119	1.797	-0.0951642	1.797	0.0311279	1.797	-0.00256348	1.797	-0.0179443	1.797	-1.4801	1.797	0	1.797	0		
1.8	279.515	1.8	279.16	1.8	0.355476	1.8	0.355476	1.8	0.446809	1.8	-0.137931	1.8	-0.0128174	1.8	10.3053	1.8	9.894	1.8	0.411282	1.8	0.411282	1.8	0.48208	1.8	-0.10942	1.8	0.0238037	1.8	-0.00537109	1.8	-0.0159912	1.8	-1.19019	1.8	0	1.8	0		
1.803	279.515	1.803	279.16	1.803	0.355476	1.803	0.355476	1.803	0.446809	1.803	-0.166442	1.803	-0.0109863	1.803	10.3053	1.803	9.894	1.803	0.411282	1.803	0.411282	1.803	0.48208	1.803	-0.10942	1.803	0.0292969	1.803	-0.00354004	1.803	-0.0203857	1.803	-1.56403	1.803	0	1.803	0		
1.806	279.515	1.806	279.16	1.806	0.355476	1.806	0.355476	1.806	0.446809	1.806	-0.152186	1.806	-0.0109863	1.806	10.3053	1.806	9.894	1.806	0.411282	1.806	0.411282	1.806	0.48208	1.806	-0.10942	1.806	0.0238037	1.806	-0.00708008	1.806	-0.0153809	1.806	-1.26648	1.806	0	1.806	0		
1.809	279.515	1.809	279.16	1.809	0.355476	1.809	0.355476	1.809	0.441771	1.809	-0.152186	1.809	-0.0109863	1.809	10.3053	1.809	9.894	1.809	0.411282	1.809	0.411282	1.809	0.48208	1.809	-0.10942	1.809	0.0274658	1.809	-0.00244141	1.809	-0.019043	1.809	-1.39618	1.809	0	1.809	0		
1.812	279.515	1.812	279.16	1.812	0.355476	1.812	0.355476	1.812	0.446809	1.812	-0.152186	1.812	-0.0109863	1.812	10.3053	1.812	9.894	1.812	0.411282	1.812	0.411282	1.812	0.48208	1.812	-0.0666533	1.812	0.0402832	1.812	-0.00305176	1.812	-0.017334	1.812	-1.48773	1.812	0	1.812	0		
1.815	279.515	1.815	279.16	1.815	0.355476	1.815	0.355476	1.815	0.446809	1.815	-0.152186	1.815	-0.0109863	1.815	10.3053	1.815	9.894	1.815	0.411282	1.815	0.411282	1.815	0.477042	1.815	-0.10942	1.815	0.0274658	1.815	-0.0032959	1.815	-0.0163574	1.815	-1.48773	1.815	0	1.815	0		
1.818	279.515	1.818	279.16	1.818	0.355476	1.818	0.355476	1.818	0.441771	1.818	-0.152186	1.818	-0.0128174	1.818	10.3053	1.818	9.894	1.818	0.411282	1.818	0.411282	1.818	0.48208	1.818	-0.0523978	1.818	0.0402832	1.818	-0.0032959	1.818	-0.019165	1.818	-1.38092	1.818	0	1.818	0		
1.821	279.515	1.821	279.16	1.821	0.355476	1.821	0.355476	1.821	0.441771	1.821	-0.166442	1.821	-0.0146484	1.821	10.3053	1.821	9.894	1.821	0.411282	1.821	0.411282	1.821	0.48208	1.821	-0.0523978	1.821	0.0366211	1.821	-0.00439453	1.821	-0.0146484	1.821	-1.41144	1.821	0	1.821	0		
1.824	279.515	1.824	279.16	1.824	0.355476	1.824	0.355476	1.824	0.441771	1.824	-0.152186	1.824	-0.0128174	1.824	10.3053	1.824	9.894	1.824	0.411282	1.824	0.411282	1.824	0.48208	1.824	-0.0666533	1.824	0.03479	1.824	-0.00292969	1.824	-0.0155029	1.824	-1.41144	1.824	0	1.824	0		
1.827	279.515	1.827	279.16	1.827	0.355476	1.827	0.355476	1.827	0.446809	1.827	-0.152186	1.827	-0.0146484	1.827	10.3053	1.827	9.894	1.827	0.411282	1.827	0.411282	1.827	0.48208	1.827	-0.0951642	1.827	0.0256348	1.827	-0.00744629	1.827	-0.0146484	1.827	-1.40381	1.827	0	1.827	0		
1.83	279.515	1.83	279.16	1.83	0.355476	1.83	0.355476	1.83	0.446809	1.83	-0.152186	1.83	-0.0146484	1.83	10.3053	1.83	9.894	1.83	0.411282	1.83	0.411282	1.83	0.48208	1.83	-0.0523978	1.83	0.0402832	1.83	-0.00341797	1.83	-0.0166016	1.83	-1.46484	1.83	0	1.83	0		
1.833	279.515	1.833	279.16	1.833	0.355476	1.833	0.355476	1.833	0.446809	1.833	-0.166442	1.833	-0.00915527	1.833	10.3053	1.833	9.894	1.833	0.411282	1.833	0.411282	1.833	0.48208	1.833	-0.0523978	1.833	0.0366211	1.833	-0.00561523	1.833	-0.0186768	1.833	-1.39618	1.833	0	1.833	0		
1.836	279.515	1.836	279.16	1.836	0.355476	1.836	0.355476	1.836	0.441771	1.836	-0.152186	1.836	-0.0109863	1.836	10.3053	1.836	9.894	1.836	0.411282	1.836	0.411282	1.836	0.48208	1.836	-0.0951642	1.836	0.0274658	1.836	0.00012207	1.836	-0.020874	1.836	-1.41144	1.836	0	1.836	0		
1.839	279.515	1.839	279.16	1.839	0.355476	1.839	0.355476	1.839	0.451848	1.839	-0.152186	1.839	-0.0109863	1.839	10.3053	1.839	9.894	1.839	0.411282	1.839	0.411282	1.839	0.48208	1.839	-0.0951642	1.839	0.0311279	1.839	-0.000610352	1.839	-0.0161133	1.839	-1.34277	1.839	0	1.839	0		
1.842	279.515	1.842	279.16	1.842	0.355476	1.842	0.355476	1.842	0.451848	1.842	-0.152186	1.842	-0.0128174	1.842	10.3053	1.842	9.894	1.842	0.411282	1.842	0.411282	1.842	0.48208	1.842	-0.0523978	1.842	0.0421143	1.842	-0.00244141	1.842	-0.0157471	1.842	-1.33514	1.842	0	1.842	0		
1.845	279.515	1.845	279.16	1.845	0.355476	1.845	0.355476	1.845	0.446809	1.845	-0.152186	1.845	-0.0128174	1.845	10.3053	1.845	9.894	1.845	0.411282	1.845	0.411282	1.845	0.487119	1.845	-0.0523978	1.845	0.0384522	1.845	-0.00305176	1.845	-0.0131836	1.845	-1.51062	1.845	0	1.845	0		
1.848	279.515	1.848	279.16	1.848	0.355476	1.848	0.355476	1.848	0.446809	1.848	-0.166442	1.848	-0.0109863	1.848	10.3053	1.848	9.894	1.848	0.411282	1.848	0.411282	1.848	0.48208	1.848	-0.0809087	1.848	0.0292969	1.848	-0.00402832	1.848	-0.0129395	1.848	-1.28937	1.848	0	1.848	0		
1.851	279.515	1.851	279.16	1.851	0.355476	1.851	0.355476	1.851	0.446809	1.851	-0.152186	1.851	-0.0109863	1.851	10.3053	1.851	9.894	1.851	0.411282	1.851	0.411282	1.851	0.48208	1.851	-0.0809087	1.851	0.0402832	1.851	-0.0057373	1.851	-0.0206299	1.851	-1.32751	1.851	0	1.851	0		
1.854	279.515	1.854	279.16	1.854	0.355476	1.854	0.355476	1.854	0.446809	1.854	-0.152186	1.854	-0.0128174	1.854	10.3053	1.854	9.894	1.854	0.411282	1.854	0.411282	1.854	0.48208	1.854	-0.0666533	1.854	0.0402832	1.854	-0.0057373	1.854	-0.0202637	1.854	-1.4267	1.854	0	1.854	0		
1.857	279.515	1.857	279.16	1.857	0.355476	1.857	0.355476	1.857	0.446809	1.857	-0.152186	1.857	-0.0109863	1.857	10.3053	1.857	9.894	1.857	0.411282	1.857	0.411282	1.857	0.48208	1.857	-0.0523978	1.857	0.0384522	1.857	-0.0111084	1.857	-0.0189209	1.857	-1.36566	1.857	0	1.857	0		
1.86	279.515	1.86	279.16	1.86	0.355476	1.86	0.355476	1.86	0.441771	1.86	-0.166442	1.86	-0.0128174	1.86	10.3053	1.86	9.894	1.86	0.411282	1.86	0.411282	1.86	0.487119	1.86	-0.0666533	1.86	0.0366211	1.86	-0.00512695	1.86	-0.0177002	1.86	-1.51825	1.86	0	1.86	0		
1.863	279.515	1.863	279.16	1.863	0.355476	1.863	0.355476	1.863	0.441771	1.863	-0.152186	1.863	-0.0128174	1.863	10.3053	1.863	9.894	1.863	0.411282	1.863	0.411282	1.863	0.487119	1.863	-0.0666533	1.863	0.0366211	1.863	-0.000854492	1.863	-0.013916	1.863	-1.47247	1.863	0	1.863	0		
1.866	279.515	1.866	279.16	1.866	0.355476	1.866	0.355476	1.866	0.446809	1.866	-0.166442	1.866	-0.0146484	1.866	10.3053	1.866	9.894	1.866	0.411282	1.866	0.411282	1.866	0.48208	1.866	-0.10942	1.866	0.0311279	1.866	0.0032959	1.866	-0.0124512	1.866	-1.44196	1.866	0	1.866	0		
1.869	279.515	1.869	279.16	1.869	0.355476	1.869	0.355476	1.869	0.441771	1.869	-0.152186	1.869	-0.00915527	1.869	10.3053	1.869	9.894	1.869	0.411282	1.869	0.411282	1.869	0.477042	1.869	-0.0523978	1.869	0.03479	1.869	-0.00146484	1.869	-0.0148926	1.869	-1.41907	1.869	0	1.869	0		
1.872	279.515	1.872	279.16	1.872	0.355476	1.872	0.355476	1.872	0.446809	1.872	-0.152186	1.872	-0.0109863	1.872	10.3053	1.872	9.894	1.872	0.411282	1.872	0.411282	1.872	0.48208	1.872	-0.0666533	1.872	0.0402832	1.872	-0.00341797	1.872	-0.0198975	1.872	-1.43433	1.872	0	1.872	0		
1.875	279.515	1.875	279.16	1.875	0.355476	1.875	0.355476	1.875	0.441771	1.875	-0.152186	1.875	-0.00915527	1.875	10.3053	1.875	9.894	1.875	0.411282	1.875	0.411282	1.875	0.477042	1.875	-0.0666533	1.875	0.0421143	1.875	0.0020752	1.875	-0.0115967	1.875	-1.41907	1.875	0	1.875	0		
1.878	279.515	1.878	279.16	1.878	0.355476	1.878	0.355476	1.878	0.441771	1.878	-0.152186	1.878	-0.0128174	1.878	10.3053	1.878	9.894	1.878	0.411282	1.878	0.411282	1.878	0.48208	1.878	-0.0523978	1.878	0.0421143	1.878	0.000366211	1.878	-0.0169678	1.878	-1.44196	1.878	0	1.878	0		
1.881	279.515	1.881	279.16	1.881	0.355476	1.881	0.355476	1.881	0.441771	1.881	-0.166442	1.881	-0.0128174	1.881	10.3053	1.881	9.894	1.881	0.411282	1.881	0.411282	1.881	0.487119	1.881	-0.0523978	1.881	0.0421143	1.881	-0.00695801	1.881	-0.0184326	1.881	-1.33514	1.881	0	1.881	0		
1.884	279.515	1.884	279.16	1.884	0.355476	1.884	0.355476	1.884	0.441771	1.884	-0.152186	1.884	-0.00732422	1.884	10.3053	1.884	9.894	1.884	0.411282	1.884	0.411282	1.884	0.48208	1.884	-0.10942	1.884	0.0238037	1.884	-0.00598145	1.884	-0.0217285	1.884	-1.56403	1.884	0	1.884	0		
1.887	279.515	1.887	279.16	1.887	0.355476	1.887	0.355476	1.887	0.446809	1.887	-0.152186	1.887	-0.00915527	1.887	10.3053	1.887	9.894	1.887	0.411282	1.887	0.411282	1.887	0.48208	1.887	-0.0951642	1.887	0.0274658	1.887	-0.00402832	1.887	-0.0214844	1.887	-1.38855	1.887	0	1.887	0		
1.89	279.515	1.89	279.16	1.89	0.355476	1.89	0.355476	1.89	0.446809	1.89	-0.152186	1.89	-0.00732422	1.89	10.3053	1.89	9.894	1.89	0.411282	1.89	0.411282	1.89	0.477042	1.89	-0.0951642	1.89	0.0274658	1.89	-0.00378418	1.89	-0.0187988	1.89	-1.3504	1.89	0	1.89	0		
1.893	279.515	1.893	279.16	1.893	0.355476	1.893	0.355476	1.893	0.456887	1.893	-0.152186	1.893	-0.0109863	1.893	10.3053	1.893	9.894	1.893	0.411282	1.893	0.411282	1.893	0.477042	1.893	-0.0951642	1.893	0.0311279	1.893	-0.00170898	1.893	-0.0170898	1.893	-1.33514	1.893	0	1.893	0		
1.896	279.515	1.896	279.16	1.896	0.355476	1.896	0.355476	1.896	0.441771	1.896	-0.166442	1.896	-0.0128174	1.896	10.3053	1.896	9.894	1.896	0.411282	1.896	0.411282	1.896	0.48208	1.896	-0.0666533	1.896	0.0439453	1.896	-0.00488281	1.896	-0.019043	1.896	-1.44196	1.896	0	1.896	0		
1.899	279.515	1.899	279.16	1.899	0.355476	1.899	0.355476	1.899	0.446809	1.899	-0.152186	1.899	-0.0109863	1.899	10.3053	1.899	9.894	1.899	0.411282	1.899	0.411282	1.899	0.48208	1.899	-0.10942	1.899	0.0238037	1.899	-0.00585937	1.899	-0.0189209	1.899	-1.44196	1.899	0	1.899	0		
1.902	279.515	1.902	279.16	1.902	0.355476	1.902	0.355476	1.902	0.446809	1.902	-0.152186	1.902	-0.0109863	1.902	10.3053	1.902	9.894	1.902	0.411282	1.902	0.411282	1.902	0.48208	1.902	-0.10942	1.902	0.0311279	1.902	0.000610352	1.902	-0.0167236	1.902	-1.38092	1.902	0	1.902	0		
1.905	279.515	1.905	279.16	1.905	0.355476	1.905	0.355476	1.905	0.436732	1.905	-0.152186	1.905	-0.0109863	1.905	10.3053	1.905	9.894	1.905	0.411282	1.905	0.411282	1.905	0.487119	1.905	-0.10942	1.905	0.0311279	1.905	-0.00427246	1.905	-0.0181885	1.905	-1.38092	1.905	0	1.905	0		
1.908	279.515	1.908	279.16	1.908	0.355476	1.908	0.355476	1.908	0.441771	1.908	-0.152186	1.908	-0.00915527	1.908	10.3053	1.908	9.894	1.908	0.411282	1.908	0.411282	1.908	0.48208	1.908	-0.0666533	1.908	0.0384522	1.908	-0.00488281	1.908	-0.0155029	1.908	-1.41144	1.908	0	1.908	0		
1.911	279.515	1.911	279.16	1.911	0.355476	1.911	0.355476	1.911	0.446809	1.911	-0.166442	1.911	-0.0128174	1.911	10.3053	1.911	9.894	1.911	0.411282	1.911	0.411282	1.911	0.477042	1.911	-0.10942	1.911	0.0311279	1.911	-0.00585937	1.911	-0.0177002	1.911	-1.41144	1.911	0	1.911	0		
1.914	279.515	1.914	279.16	1.914	0.355476	1.914	0.355476	1.914	0.441771	1.914	-0.152186	1.914	-0.0128174	1.914	10.3053	1.914	9.894	1.914	0.411282	1.914	0.411282	1.914	0.487119	1.914	-0.0666533	1.914	0.0384522	1.914	-0.00488281	1.914	-0.0202637	1.914	-1.31989	1.914	0	1.914	0		
1.917	279.515	1.917	279.16	1.917	0.355476	1.917	0.355476	1.917	0.441771	1.917	-0.152186	1.917	-0.0109863	1.917	10.3053	1.917	9.894	1.917	0.411282	1.917	0.411282	1.917	0.48208	1.917	-0.0666533	1.917	0.0366211	1.917	-0.00231934	1.917	-0.0184326	1.917	-1.38855	1.917	0	1.917	0		
1.92	279.515	1.92	279.16	1.92	0.355476	1.92	0.355476	1.92	0.441771	1.92	-0.152186	1.92	-0.0109863	1.92	10.3053	1.92	9.894	1.92	0.411282	1.92	0.411282	1.92	0.48208	1.92	-0.0666533	1.92	0.0402832	1.92	0.00463867	1.92	-0.020752	1.92	-1.32751	1.92	0	1.92	0		
1.923	279.515	1.923	279.16	1.923	0.355476	1.923	0.355476	1.923	0.441771	1.923	-0.152186	1.923	-0.0128174	1.923	10.3053	1.923	9.894	1.923	0.411282	1.923	0.411282	1.923	0.48208	1.923	-0.0523978	1.923	0.0366211	1.923	-0.00708008	1.923	-0.0186768	1.923	-1.53351	1.923	0	1.923	0		
1.926	279.515	1.926	279.16	1.926	0.355476	1.926	0.355476	1.926	0.446809	1.926	-0.166442	1.926	-0.00549316	1.926	10.3053	1.926	9.894	1.926	0.411282	1.926	0.411282	1.926	0.477042	1.926	-0.0523978	1.926	0.0402832	1.926	-0.00427246	1.926	-0.0198975	1.926	-1.22833	1.926	0	1.926	0		
1.929	279.515	1.929	279.16	1.929	0.355476	1.929	0.355476	1.929	0.436732	1.929	-0.152186	1.929	-0.0109863	1.929	10.3053	1.929	9.894	1.929	0.411282	1.929	0.411282	1.929	0.48208	1.929	-0.0523978	1.929	0.03479	1.929	-0.0020752	1.929	-0.0151367	1.929	-1.49536	1.929	0	1.929	0		
1.932	279.515	1.932	279.16	1.932	0.355476	1.932	0.355476	1.932	0.446809	1.932	-0.152186	1.932	-0.0109863	1.932	10.3053	1.932	9.894	1.932	0.411282	1.932	0.411282	1.932	0.477042	1.932	-0.0666533	1.932	0.0384522	1.932	-0.00512695	1.932	-0.0159912	1.932	-1.43433	1.932	0	1.932	0		
1.935	279.515	1.935	279.16	1.935	0.355476	1.935	0.355476	1.935	0.446809	1.935	-0.152186	1.935	-0.00549316	1.935	10.3053	1.935	9.894	1.935	0.411282	1.935	0.411282	1.935	0.48208	1.935	-0.0809087	1.935	0.032959	1.935	0.00134277	1.935	-0.020874	1.935	-1.43433	1.935	0	1.935	0		
1.938	279.515	1.938	279.16	1.938	0.355476	1.938	0.355476	1.938	0.441771	1.938	-0.166442	1.938	-0.00915527	1.938	10.3053	1.938	9.894	1.938	0.411282	1.938	0.411282	1.938	0.487119	1.938	-0.0666533	1.938	0.0384522	1.938	-0.00280762	1.938	-0.0126953	1.938	-1.41144	1.938	0	1.938	0		
1.941	279.515	1.941	279.16	1.941	0.355476	1.941	0.355476	1.941	0.441771	1.941	-0.152186	1.941	-0.00732422	1.941	10.3053	1.941	9.894	1.941	0.411282	1.941	0.411282	1.941	0.48208	1.941	-0.0238868	1.941	0.0457764	1.941	-0.00134277	1.941	-0.0163574	1.941	-1.48773	1.941	0	1.941	0		
1.944	279.515	1.944	279.16	1.944	0.355476	1.944	0.355476	1.944	0.446809	1.944	-0.166442	1.944	-0.00915527	1.944	10.3053	1.944	9.894	1.944	0.411282	1.944	0.411282	1.944	0.48208	1.944	-0.0666533	1.944	0.0402832	1.944	-0.00268555	1.944	-0.0146484	1.944	-1.33514	1.944	0	1.944	0		
1.947	279.515	1.947	279.16	1.947	0.355476	1.947	0.355476	1.947	0.441771	1.947	-0.152186	1.947	-0.0146484	1.947	10.3053	1.947	9.894	1.947	0.411282	1.947	0.411282	1.947	0.487119	1.947	-0.0523978	1.947	0.0402832	1.947	0.000854492	1.947	-0.0167236	1.947	-1.51062	1.947	0	1.947	0		
1.95	279.515	1.95	279.16	1.95	0.355476	1.95	0.355476	1.95	0.441771	1.95	-0.152186	1.95	-0.0109863	1.95	10.3053	1.95	9.894	1.95	0.411282	1.95	0.411282	1.95	0.48208	1.95	-0.0666533	1.95	0.0384522	1.95	-0.000976562	1.95	-0.0144043	1.95	-1.4267	1.95	0	1.95	0		
1.953	279.515	1.953	279.16	1.953	0.355476	1.953	0.355476	1.953	0.446809	1.953	-0.152186	1.953	-0.00915527	1.953	10.3053	1.953	9.894	1.953	0.411282	1.953	0.411282	1.953	0.48208	1.953	-0.137931	1.953	0.0274658	1.953	-0.000854492	1.953	-0.0172119	1.953	-1.39618	1.953	0	1.953	0		
1.956	279.515	1.956	279.16	1.956	0.355476	1.956	0.355476	1.956	0.446809	1.956	-0.152186	1.956	-0.0109863	1.956	10.3053	1.956	9.894	1.956	0.411282	1.956	0.411282	1.956	0.477042	1.956	-0.0951642	1.956	0.0402832	1.956	-0.00402832	1.956	-0.0201416	1.956	-1.51825	1.956	0	1.956	0		
1.959	279.515	1.959	279.16	1.959	0.355476	1.959	0.355476	1.959	0.441771	1.959	-0.152186	1.959	-0.0128174	1.959	10.3053	1.959	9.894	1.959	0.411282	1.959	0.411282	1.959	0.48208	1.959	-0.0951642	1.959	0.032959	1.959	0.00317383	1.959	-0.0194092	1.959	-1.39618	1.959	0	1.959	0		
1.962	279.515	1.962	279.16	1.962	0.355476	1.962	0.355476	1.962	0.446809	1.962	-0.152186	1.962	-0.0109863	1.962	10.3053	1.962	9.894	1.962	0.411282	1.962	0.411282	1.962	0.477042	1.962	-0.10942	1.962	0.0274658	1.962	0.000732422	1.962	-0.0216064	1.962	-1.45721	1.962	0	1.962	0		
1.965	279.515	1.965	279.16	1.965	0.355476	1.965	0.355476	1.965	0.441771	1.965	-0.166442	1.965	-0.00915527	1.965	10.3053	1.965	9.894	1.965	0.411282	1.965	0.411282	1.965	0.48208	1.965	-0.0666533	1.965	0.0366211	1.965	-0.000854492	1.965	-0.0136719	1.965	-1.27411	1.965	0	1.965	0		
1.968	279.515	1.968	279.16	1.968	0.355476	1.968	0.355476	1.968	0.441771	1.968	-0.152186	1.968	-0.0109863	1.968	10.3053	1.968	9.894	1.968	0.411282	1.968	0.411282	1.968	0.48208	1.968	-0.0381423	1.968	0.0421143	1.968	-0.00012207	1.968	-0.0128174	1.968	-1.41144	1.968	0	1.968	0		
1.971	279.515	1.971	279.16	1.971	0.355476	1.971	0.355476	1.971	0.441771	1.971	-0.152186	1.971	-0.0109863	1.971	10.3053	1.971	9.894	1.971	0.411282	1.971	0.411282	1.971	0.472003	1.971	-0.0666533	1.971	0.0421143	1.971	-0.00183105	1.971	-0.0157471	1.971	-1.51062	1.971	0	1.971	0		
1.974	279.515	1.974	279.16	1.974	0.355476	1.974	0.355476	1.974	0.446809	1.974	-0.166442	1.974	-0.00732422	1.974	10.3053	1.974	9.894	1.974	0.411282	1.974	0.411282	1.974	0.48208	1.974	-0.0666533	1.974	0.0402832	1.974	-0.00341797	1.974	-0.0135498	1.974	-1.52588	1.974	0	1.974	0		
1.977	279.515	1.977	279.16	1.977	0.355476	1.977	0.355476	1.977	0.441771	1.977	-0.152186	1.977	-0.00915527	1.977	10.3053	1.977	9.894	1.977	0.411282	1.977	0.411282	1.977	0.48208	1.977	-0.123675	1.977	0.0292969	1.977	-0.00646973	1.977	-0.0150146	1.977	-1.37329	1.977	0	1.977	0		
1.98	279.515	1.98	279.16	1.98	0.355476	1.98	0.355476	1.98	0.446809	1.98	-0.152186	1.98	-0.0109863	1.98	10.3053	1.98	9.894	1.98	0.411282	1.98	0.411282	1.98	0.477042	1.98	-0.0523978	1.98	0.0384522	1.98	-0.00390625	1.98	-0.0145264	1.98	-1.4267	1.98	0	1.98	0		
1.983	279.515	1.983	279.16	1.983	0.355476	1.983	0.355476	1.983	0.441771	1.983	-0.152186	1.983	-0.0164795	1.983	10.3053	1.983	9.894	1.983	0.411282	1.983	0.411282	1.983	0.48208	1.983	-0.10942	1.983	0.0238037	1.983	-0.00415039	1.983	-0.0170898	1.983	-1.43433	1.983	0	1.983	0		
1.986	279.515	1.986	279.16	1.986	0.355476	1.986	0.355476	1.986	0.446809	1.986	-0.152186	1.986	-0.0128174	1.986	10.3053	1.986	9.894	1.986	0.411282	1.986	0.411282	1.986	0.48208	1.986	-0.0666533	1.986	0.0439453	1.986	-0.00402832	1.986	-0.0125732	1.986	-1.45721	1.986	0	1.986	0		
1.989	279.515	1.989	279.16	1.989	0.355476	1.989	0.355476	1.989	0.451848	1.989	-0.166442	1.989	-0.0128174	1.989	10.3053	1.989	9.894	1.989	0.411282	1.989	0.411282	1.989	0.487119	1.989	-0.0523978	1.989	0.0439453	1.989	-0.00671387	1.989	-0.0179443	1.989	-1.35803	1.989	0	1.989	0		
1.992	279.515	1.992	279.16	1.992	0.355476	1.992	0.355476	1.992	0.441771	1.992	-0.152186	1.992	-0.0146484	1.992	10.3053	1.992	9.894	1.992	0.411282	1.992	0.411282	1.992	0.487119	1.992	-0.0951642	1.992	0.0292969	1.992	-0.0032959	1.992	-0.0203857	1.992	-1.52588	1.992	0	1.992	0		
1.995	279.515	1.995	279.16	1.995	0.355476	1.995	0.355476	1.995	0.441771	1.995	-0.152186	1.995	-0.0109863	1.995	10.3053	1.995	9.894	1.995	0.411282	1.995	0.411282	1.995	0.48208	1.995	-0.0666533	1.995	0.0402832	1.995	0	1.995	-0.00976562	1.995	-1.44196	1.995	0	1.995	0		
1.998	279.515	1.998	279.16	1.998	0.355476	1.998	0.355476	1.998	0.446809	1.998	-0.166442	1.998	-0.00732422	1.998	10.3053	1.998	9.894	1.998	0.411282	1.998	0.411282	1.998	0.48208	1.998	-0.0666533	1.998	0.0384522	1.998	-0.00439453	1.998	-0.0180664	1.998	-1.52588	1.998	0	1.998	0		
2.001	279.515	2.001	279.16	2.001	0.355476	2.001	0.355476	2.001	0.441771	2.001	-0.152186	2.001	-0.0109863	2.001	10.3053	2.001	9.894	2.001	0.411282	2.001	0.411282	2.001	0.48208	2.001	-0.10942	2.001	0.0311279	2.001	0.00427246	2.001	-0.0197754	2.001	-1.39618	2.001	0	2.001	0		
2.004	279.515	2.004	279.16	2.004	0.355476	2.004	0.355476	2.004	0.446809	2.004	-0.152186	2.004	-0.0109863	2.004	10.3053	2.004	9.894	2.004	0.411282	2.004	0.411282	2.004	0.48208	2.004	-0.10942	2.004	0.0292969	2.004	-0.00646973	2.004	-0.0164795	2.004	-1.26648	2.004	0	2.004	0		
2.007	279.515	2.007	279.16	2.007	0.355476	2.007	0.355476	2.007	0.441771	2.007	-0.166442	2.007	-0.00915527	2.007	10.3053	2.007	9.894	2.007	0.411282	2.007	0.411282	2.007	0.487119	2.007	-0.0523978	2.007	0.0384522	2.007	-0.00378418	2.007	-0.0150146	2.007	-1.45721	2.007	0	2.007	0		
2.01	279.515	2.01	279.16	2.01	0.355476	2.01	0.355476	2.01	0.446809	2.01	-0.152186	2.01	-0.00915527	2.01	10.3053	2.01	9.894	2.01	0.411282	2.01	0.411282	2.01	0.48208	2.01	-0.10942	2.01	0.0274658	2.01	-0.00378418	2.01	-0.0125732	2.01	-1.49536	2.01	0	2.01	0		
2.013	279.515	2.013	279.16	2.013	0.355476	2.013	0.355476	2.013	0.441771	2.013	-0.152186	2.013	-0.0128174	2.013	10.3053	2.013	9.894	2.013	0.411282	2.013	0.411282	2.013	0.487119	2.013	-0.0666533	2.013	0.0402832	2.013	0.00317383	2.013	-0.0172119	2.013	-1.4267	2.013	0	2.013	0		
2.016	279.515	2.016	279.16	2.016	0.355476	2.016	0.355476	2.016	0.441771	2.016	-0.152186	2.016	-0.0146484	2.016	10.3053	2.016	9.894	2.016	0.411282	2.016	0.411282	2.016	0.48208	2.016	-0.0523978	2.016	0.0402832	2.016	-0.00170898	2.016	-0.0162354	2.016	-1.51825	2.016	0	2.016	0		
2.019	279.515	2.019	279.16	2.019	0.355476	2.019	0.355476	2.019	0.446809	2.019	-0.152186	2.019	-0.00915527	2.019	10.3053	2.019	9.894	2.019	0.411282	2.019	0.411282	2.019	0.48208	2.019	-0.0523978	2.019	0.0421143	2.019	-0.00146484	2.019	-0.0217285	2.019	-1.48773	2.019	0	2.019	0		
